Code,Year,"GDP per capita, PPP (constant 2021 international $)",World regions according to OWID
ETH,2019,2437.9705,
ETH,2020,2516.549,
ETH,2021,2588.413,
ETH,2022,2655.5928,
ETH,2023,2757.9592,Africa
ETH,2024,2884.2646,
OWID_ERE,2023,,Africa
,1990,28303.111,
,1991,27818.629,
,1992,26890.139,
,1993,26233.746,
,1994,25898.807,
,1995,26213.533,
,1996,26510.943,
,1997,27220.38,
,1998,27718.611,
,1999,28496.81,
,2000,29840.36,
,2001,30566.281,
,2002,31151.129,
,2003,31866.83,
,2004,33038.332,
,2005,34031.465,
,2006,35511.223,
,2007,36980.34,
,2008,37451.137,
,2009,35503.695,
,2010,36392.715,
,2011,37343.21,
,2012,37463.918,
,2013,37729.74,
,2014,38210.57,
,2015,38660.05,
,2016,39174.887,
,2017,40198.49,
,2018,41007.37,
,2019,41700.03,
,2020,39619.543,
,2021,42234.934,
,2022,43268.746,
,2023,43956.47,
,2024,44689.504,
,1990,33427.37,
,1991,33588.76,
,1992,33687.715,
,1993,33386.113,
,1994,34203.68,
,1995,35118.984,
,1996,35779.22,
,1997,36643.305,
,1998,37667.035,
,1999,38693.86,
,2000,40167.445,
,2001,41016.188,
,2002,41430.637,
,2003,41736.848,
,2004,42733.555,
,2005,43484.223,
,2006,44953.477,
,2007,46281.79,
,2008,46530.23,
,2009,44438.83,
,2010,45260.875,
,2011,46216.594,
,2012,45800.617,
,2013,45735.46,
,2014,46465.14,
,2015,47500.19,
,2016,48356.707,
,2017,49714.68,
,2018,50726.645,
,2019,51683.465,
,2020,48792.117,
,2021,51978.496,
,2022,53686.57,
,2023,53779.48,
,2024,54290.992,
FLK,2023,,South America
FRO,2008,53528.785,
FRO,2009,50835.953,
FRO,2010,50782.34,
FRO,2011,52716.934,
FRO,2012,56744.652,
FRO,2013,60123.727,
FRO,2014,63151.504,
FRO,2015,63139.805,
FRO,2016,63286.586,
FRO,2017,64574.492,
FRO,2018,65297.312,
FRO,2019,67210.43,
FRO,2020,65136.57,
FRO,2021,67770.49,
FRO,2022,69370.95,
FRO,2023,70428.96,Europe
,2023,,North America
FJI,1990,8126.8906,
FJI,1991,7843.1626,
FJI,1992,8261.304,
FJI,1993,8383.651,
FJI,1994,8762.415,
FJI,1995,8936.778,
FJI,1996,9306.982,
FJI,1997,9008.645,
FJI,1998,9013.452,
FJI,1999,9693.8125,
FJI,2000,9426.114,
FJI,2001,9516.328,
FJI,2002,9724.101,
FJI,2003,9727.956,
FJI,2004,10148.878,
FJI,2005,10127.111,
FJI,2006,10222.198,
FJI,2007,10050.951,
FJI,2008,10092.18,
FJI,2009,9910.175,
FJI,2010,10167.35,
FJI,2011,10412.996,
FJI,2012,10537.692,
FJI,2013,11019.299,
FJI,2014,11621.13,
FJI,2015,12131.092,
FJI,2016,12419.826,
FJI,2017,13090.501,
FJI,2018,13612.952,
FJI,2019,13567.474,
FJI,2020,11254.97,
FJI,2021,10685.197,
FJI,2022,12762.347,
FJI,2023,13652.491,Oceania
FJI,2024,14104.443,
FIN,1990,38807.117,
FIN,1991,36326.082,
FIN,1992,34926.383,
FIN,1993,34486.754,
FIN,1994,35699.72,
FIN,1995,37069.63,
FIN,1996,38301.51,
FIN,1997,40630.92,
FIN,1998,42733.445,
FIN,1999,44505.71,
FIN,2000,46968.84,
FIN,2001,48099.3,
FIN,2002,48792.49,
FIN,2003,49655.547,
FIN,2004,51494.707,
FIN,2005,52744.047,
FIN,2006,54653.98,
FIN,2007,57313.293,
FIN,2008,57494.586,
FIN,2009,52599.15,
FIN,2010,54017.945,
FIN,2011,55053.39,
FIN,2012,53957.668,
FIN,2013,53183.43,
FIN,2014,52710.734,
FIN,2015,52782.49,
FIN,2016,53984.633,
FIN,2017,55637.227,
FIN,2018,56226.336,
FIN,2019,56922.49,
FIN,2020,55424.86,
FIN,2021,56790.375,
FIN,2022,57068.305,
FIN,2023,56246.44,Europe
FIN,2024,55628.68,
FRA,1990,38655.887,
FRA,1991,38937.953,
FRA,1992,39331.902,
FRA,1993,39020.613,
FRA,1994,39801.39,
FRA,1995,40570.72,
FRA,1996,40990.74,
FRA,1997,41876.934,
FRA,1998,43162.543,
FRA,1999,44400.137,
FRA,2000,45922.48,
FRA,2001,46454.87,
FRA,2002,46610.78,
FRA,2003,46730.977,
FRA,2004,47720.44,
FRA,2005,48257.465,
FRA,2006,49223.246,
FRA,2007,50157.785,
FRA,2008,50068.297,
FRA,2009,48404.965,
FRA,2010,49130.42,
FRA,2011,50085.684,
FRA,2012,49935.625,
FRA,2013,50066.53,
FRA,2014,50326.566,
FRA,2015,50682.895,
FRA,2016,50984.074,
FRA,2017,51895.566,
FRA,2018,52560.953,
FRA,2019,53448.555,
FRA,2020,49311.332,
FRA,2021,52517.336,
FRA,2022,53691.617,
FRA,2023,54017.875,Europe
FRA,2024,54464.98,
GUF,2023,,South America
PYF,2023,,Oceania
GAB,1990,23884.81,
GAB,1991,24665.68,
GAB,1992,23268.998,
GAB,1993,23551.682,
GAB,1994,23794.314,
GAB,1995,24344.186,
GAB,1996,24595.973,
GAB,1997,25359.66,
GAB,1998,25585.508,
GAB,1999,22713.715,
GAB,2000,21717.225,
GAB,2001,21604.781,
GAB,2002,20981.48,
GAB,2003,20875.455,
GAB,2004,20438.932,
GAB,2005,20385.29,
GAB,2006,19224.127,
GAB,2007,19751.877,
GAB,2008,18493.092,
GAB,2009,17911.146,
GAB,2010,18530.576,
GAB,2011,19153.088,
GAB,2012,19450.402,
GAB,2013,19836.455,
GAB,2014,20008.99,
GAB,2015,20147.71,
GAB,2016,19988.176,
GAB,2017,19555.707,
GAB,2018,19225.598,
GAB,2019,19491.406,
GAB,2020,18681.484,
GAB,2021,18523.58,
GAB,2022,18662.049,
GAB,2023,18702.691,Africa
GAB,2024,18923.09,
GMB,1990,2653.783,
GMB,1991,2623.6416,
GMB,1992,2604.269,
GMB,1993,2586.1304,
GMB,1994,2508.104,
GMB,1995,2456.0007,
GMB,1996,2439.0454,
GMB,1997,2486.938,
GMB,1998,2502.765,
GMB,1999,2589.9778,
GMB,2000,2658.6177,
GMB,2001,2737.696,
GMB,2002,2578.5571,
GMB,2003,2682.48,
GMB,2004,2794.1936,
GMB,2005,2653.6423,
GMB,2006,2564.6865,
GMB,2007,2567.1572,
GMB,2008,2649.611,
GMB,2009,2745.3254,
GMB,2010,2824.2126,
GMB,2011,2519.8398,
GMB,2012,2574.935,
GMB,2013,2572.4473,
GMB,2014,2465.1096,
GMB,2015,2495.9575,
GMB,2016,2478.4604,
GMB,2017,2533.1868,
GMB,2018,2651.4329,
GMB,2019,2750.8213,
GMB,2020,2702.319,
GMB,2021,2777.7961,
GMB,2022,2863.1804,
GMB,2023,2932.2805,Africa
GMB,2024,3030.974,
GEO,1990,12917.095,
GEO,1991,10120.163,
GEO,1992,5533.211,
GEO,1993,3882.0203,
GEO,1994,3532.32,
GEO,1995,3762.8115,
GEO,1996,4339.005,
GEO,1997,4951.813,
GEO,1998,5233.2886,
GEO,1999,5495.245,
GEO,2000,5706.2725,
GEO,2001,6074.0864,
GEO,2002,6464.325,
GEO,2003,7227.737,
GEO,2004,7693.915,
GEO,2005,8485.587,
GEO,2006,9337.989,
GEO,2007,10567.274,
GEO,2008,10856.104,
GEO,2009,10553.09,
GEO,2010,11294.368,
GEO,2011,12288.683,
GEO,2012,13193.96,
GEO,2013,13913.002,
GEO,2014,14475.313,
GEO,2015,14936.844,
GEO,2016,15442.956,
GEO,2017,16237.624,
GEO,2018,17228.68,
GEO,2019,18186.88,
GEO,2020,17031.145,
GEO,2021,18915.654,
GEO,2022,20966.527,
GEO,2023,22590.53,Asia
GEO,2024,25000.633,
DEU,1990,42373.53,
DEU,1991,44214.754,
DEU,1992,44763.664,
DEU,1993,44037.523,
DEU,1994,45024.992,
DEU,1995,45568.676,
DEU,1996,45908.664,
DEU,1997,46691.82,
DEU,1998,47663.336,
DEU,1999,48647.168,
DEU,2000,49979.133,
DEU,2001,50711.68,
DEU,2002,50510.906,
DEU,2003,50215.426,
DEU,2004,50810.145,
DEU,2005,51289.28,
DEU,2006,53326.977,
DEU,2007,54941.6,
DEU,2008,55547.312,
DEU,2009,52600.234,
DEU,2010,54865.43,
DEU,2011,57992.367,
DEU,2012,58158.137,
DEU,2013,58223.65,
DEU,2014,59239.34,
DEU,2015,59699.34,
DEU,2016,60578.285,
DEU,2017,61991.496,
DEU,2018,62495.5,
DEU,2019,62970.715,
DEU,2020,60342.664,
DEU,2021,62530.766,
DEU,2022,62931.97,
DEU,2023,62686.54,Europe
DEU,2024,62829.797,
GHA,1990,2785.6711,
GHA,1991,2859.827,
GHA,1992,2897.8354,
GHA,1993,2964.266,
GHA,1994,2989.3474,
GHA,1995,3039.6887,
GHA,1996,3106.1855,
GHA,1997,3160.445,
GHA,1998,3229.4822,
GHA,1999,3290.2686,
GHA,2000,3327.352,
GHA,2001,3369.507,
GHA,2002,3425.6182,
GHA,2003,3507.751,
GHA,2004,3607.3652,
GHA,2005,3721.3079,
GHA,2006,3857.8616,
GHA,2007,3923.1257,
GHA,2008,4174.7812,
GHA,2009,4269.16,
GHA,2010,4495.689,
GHA,2011,5005.367,
GHA,2012,5339.7134,
GHA,2013,5593.775,
GHA,2014,5619.0723,
GHA,2015,5607.366,
GHA,2016,5666.078,
GHA,2017,5993.631,
GHA,2018,6234.512,
GHA,2019,6508.2466,
GHA,2020,6412.6855,
GHA,2021,6607.503,
GHA,2022,6728.454,
GHA,2023,6808.5376,Africa
GHA,2024,7061.934,
GIB,2023,,Europe
,2023,,Europe
,2023,,Europe
,2023,,South America
GRC,1990,26916.312,
GRC,1991,27419.604,
GRC,1992,27401.424,
GRC,1993,26804.854,
GRC,1994,27204.396,
GRC,1995,27646.148,
GRC,1996,27905.107,
GRC,1997,28768.24,
GRC,1998,29592.525,
GRC,1999,30263.055,
GRC,2000,31386.64,
GRC,2001,32675.93,
GRC,2002,34081.027,
GRC,2003,35970.703,
GRC,2004,37811.492,
GRC,2005,38146.965,
GRC,2006,40483.156,
GRC,2007,41796.234,
GRC,2008,41709.387,
GRC,2009,39886.215,
GRC,2010,37566.75,
GRC,2011,33906.492,
GRC,2012,31250.227,
GRC,2013,30762.443,
GRC,2014,31213.377,
GRC,2015,31347.977,
GRC,2016,31468.62,
GRC,2017,31995.41,
GRC,2018,32722.33,
GRC,2019,33502.75,
GRC,2020,30487.113,
GRC,2021,33531.156,
GRC,2022,35906.613,
GRC,2023,36854.504,Europe
GRC,2024,37752.633,
GRL,1990,38137.57,
GRL,1991,38162.934,
GRL,1992,36343.125,
GRL,1993,34578.348,
GRL,1994,36428.914,
GRL,1995,37584.07,
GRL,1996,38090.71,
GRL,1997,38581.215,
GRL,1998,41500.23,
GRL,1999,42072.055,
GRL,2000,44991.676,
GRL,2001,45405.855,
GRL,2002,44793.27,
GRL,2003,46649.047,
GRL,2004,49742.06,
GRL,2005,52189,
GRL,2006,55243.71,
GRL,2007,56763.24,
GRL,2008,60506.195,
GRL,2009,61035.566,
GRL,2010,61863.28,
GRL,2011,61170.92,
GRL,2012,62111.1,
GRL,2013,61659.64,
GRL,2014,64799.305,
GRL,2015,63364.055,
GRL,2016,66245.73,
GRL,2017,66297.18,
GRL,2018,66887.68,
GRL,2019,68534.945,
GRL,2020,68533.734,
GRL,2021,69302.01,
GRL,2022,70681.23,
GRL,2023,71037.54,North America
GRD,1990,8889.363,
GRD,1991,8937.777,
GRD,1992,8791.143,
GRD,1993,8553.276,
GRD,1994,8634.374,
GRD,1995,8756.181,
GRD,1996,9082.281,
GRD,1997,9473.579,
GRD,1998,10515.55,
GRD,1999,11165.327,
GRD,2000,11632.175,
GRD,2001,11340.183,
GRD,2002,11684.859,
GRD,2003,12734.325,
GRD,2004,12601.071,
GRD,2005,14220.552,
GRD,2006,13602.686,
GRD,2007,14385.092,
GRD,2008,14472.423,
GRD,2009,13471.83,
GRD,2010,13363.092,
GRD,2011,13406.06,
GRD,2012,13169.461,
GRD,2013,13394.521,
GRD,2014,14296.709,
GRD,2015,15145.972,
GRD,2016,15650.412,
GRD,2017,16301.473,
GRD,2018,16975.248,
GRD,2019,17047.355,
GRD,2020,14656.721,
GRD,2021,15298.123,
GRD,2022,16386.463,
GRD,2023,17128.697,North America
GRD,2024,17742.176,
GLP,2023,,North America
GUM,2023,,Oceania
GTM,1990,7594.7285,
GTM,1991,7662.167,
GTM,1992,7822.26,
GTM,1993,7915.4067,
GTM,1994,8018.2793,
GTM,1995,8195.346,
GTM,1996,8222.065,
GTM,1997,8364.161,
GTM,1998,8559.986,
GTM,1999,8668.427,
GTM,2000,8770.404,
GTM,2001,8771.155,
GTM,2002,8901.536,
GTM,2003,8926.153,
GTM,2004,9003.857,
GTM,2005,9099.723,
GTM,2006,9386.001,
GTM,2007,9772.805,
GTM,2008,9889.572,
GTM,2009,9740.709,
GTM,2010,9825.018,
GTM,2011,10032.088,
GTM,2012,10126.828,
GTM,2013,10297.839,
GTM,2014,10553.563,
GTM,2015,10785.958,
GTM,2016,10872.594,
GTM,2017,11005.459,
GTM,2018,11192.372,
GTM,2019,11466.376,
GTM,2020,11097.15,
GTM,2021,11825.141,
GTM,2022,12147.931,
GTM,2023,12384.948,North America
GTM,2024,12640.887,
GGY,2023,,Europe
GIN,1990,2105.7473,
GIN,1991,2075.992,
GIN,1992,2076.5505,
GIN,1993,2115.8665,
GIN,1994,2134.8977,
GIN,1995,2171.7256,
GIN,1996,2205.3237,
GIN,1997,2272.411,
GIN,1998,2311.3274,
GIN,1999,2346.2703,
GIN,2000,2358.2876,
GIN,2001,2412.7517,
GIN,2002,2498.1318,
GIN,2003,2473.2341,
GIN,2004,2477.503,
GIN,2005,2501.2217,
GIN,2006,2478.6133,
GIN,2007,2587.005,
GIN,2008,2629.5398,
GIN,2009,2537.3064,
GIN,2010,2594.8306,
GIN,2011,2673.4087,
GIN,2012,2762.9036,
GIN,2013,2802.56,
GIN,2014,2834.9663,
GIN,2015,2869.8516,
GIN,2016,3099.7888,
GIN,2017,3332.7659,
GIN,2018,3455.645,
GIN,2019,3557.4624,
GIN,2020,3630.9934,
GIN,2021,3738.8052,
GIN,2022,3792.0107,
GIN,2023,3904.824,Africa
GIN,2024,4028.4834,
GNB,1990,1944.2279,
GNB,1991,2000.3027,
GNB,1992,1963.6382,
GNB,1993,1939.7544,
GNB,1994,1940.8092,
GNB,1995,1975.6958,
GNB,1996,2159.3997,
GNB,1997,2256.3323,
GNB,1998,1717.5686,
GNB,1999,1968.6896,
GNB,2000,1950.8013,
GNB,2001,2001.1652,
GNB,2002,2029.1843,
GNB,2003,1978.1233,
GNB,2004,1955.6943,
GNB,2005,2035.6814,
GNB,2006,2040.172,
GNB,2007,2040.9401,
GNB,2008,2080.143,
GNB,2009,2077.5588,
GNB,2010,2138.0269,
GNB,2011,2250.9204,
GNB,2012,2154.3022,
GNB,2013,2166.008,
GNB,2014,2130.1912,
GNB,2015,2203.485,
GNB,2016,2265.5718,
GNB,2017,2314.158,
GNB,2018,2344.8694,
GNB,2019,2418.104,
GNB,2020,2413.6792,
GNB,2021,2483.8506,
GNB,2022,2564.424,
GNB,2023,2619.4136,Africa
GNB,2024,2685.6174,
GUY,1990,5074.431,
GUY,1991,5396.4634,
GUY,1992,5799.2183,
GUY,1993,6247.866,
GUY,1994,6755.3286,
GUY,1995,7071.213,
GUY,1996,7612.304,
GUY,1997,8064.5674,
GUY,1998,7915.2295,
GUY,1999,8139.97,
GUY,2000,8025.2935,
GUY,2001,8212.043,
GUY,2002,8314.027,
GUY,2003,8267.429,
GUY,2004,8404.2,
GUY,2005,8256.525,
GUY,2006,8702.331,
GUY,2007,9354.08,
GUY,2008,9546.709,
GUY,2009,9924.526,
GUY,2010,10374.395,
GUY,2011,10958.86,
GUY,2012,11534.999,
GUY,2013,11896.907,
GUY,2014,12030.053,
GUY,2015,12040.083,
GUY,2016,12420.473,
GUY,2017,12801.641,
GUY,2018,12980.357,
GUY,2019,13402.422,
GUY,2020,19234.13,
GUY,2021,22865.928,
GUY,2022,37068.2,
GUY,2023,49312.36,South America
GUY,2024,70297.41,
HTI,1990,3946.3657,
HTI,1991,3939.535,
HTI,1992,3656.5833,
HTI,1993,3390.8813,
HTI,1994,2928.675,
HTI,1995,3157.7832,
HTI,1996,3226.6687,
HTI,1997,3252.0269,
HTI,1998,3261.5867,
HTI,1999,3288.6855,
HTI,2000,3256.6294,
HTI,2001,3186.834,
HTI,2002,3163.5898,
HTI,2003,3216.8018,
HTI,2004,3120.844,
HTI,2005,3163.1138,
HTI,2006,3164.8237,
HTI,2007,3258.3665,
HTI,2008,3289.7053,
HTI,2009,3426.3892,
HTI,2010,3195.2483,
HTI,2011,3320.347,
HTI,2012,3285.7075,
HTI,2013,3376.64,
HTI,2014,3423.653,
HTI,2015,3422.0974,
HTI,2016,3435.7312,
HTI,2017,3474.347,
HTI,2018,3485.6968,
HTI,2019,3381.5847,
HTI,2020,3229.4756,
HTI,2021,3134.9502,
HTI,2022,3047.6519,
HTI,2023,2956.4622,North America
HTI,2024,2800.6611,
,1990,34971.098,
,1991,34862.188,
,1992,34746.383,
,1993,34676.234,
,1994,35186.555,
,1995,35860.742,
,1996,36595.3,
,1997,37609.848,
,1998,38271.55,
,1999,39430.875,
,2000,41003.016,
,2001,41524.766,
,2002,42060.25,
,2003,42913.387,
,2004,44305.617,
,2005,45478.45,
,2006,46856.066,
,2007,48080.31,
,2008,48267.582,
,2009,46254.605,
,2010,47506.582,
,2011,48413.254,
,2012,48866.867,
,2013,49344.992,
,2014,50113.035,
,2015,50871.79,
,2016,51469.168,
,2017,52524.293,
,2018,53620.7,
,2019,54478.742,
,2020,52198.977,
,2021,55348.598,
,2022,56725.566,
,2023,57349.35,
,2024,58151.273,
HND,1990,4427.04,
HND,1991,4160.3857,
HND,1992,4289.476,
HND,1993,4440.229,
HND,1994,4325.2285,
HND,1995,4464.5796,
HND,1996,4421.521,
HND,1997,4497.236,
HND,1998,4536.912,
HND,1999,4386.7114,
HND,2000,4579.6895,
HND,2001,4578.9478,
HND,2002,4627.023,
HND,2003,4714.867,
HND,2004,4885.343,
HND,2005,5056.6753,
HND,2006,5263.1504,
HND,2007,5461.9014,
HND,2008,5566.7065,
HND,2009,5313.756,
HND,2010,5396.0723,
HND,2011,5488.4336,
HND,2012,5600.608,
HND,2013,5644.134,
HND,2014,5705.1626,
HND,2015,5812.5347,
HND,2016,5926.49,
HND,2017,6099.6074,
HND,2018,6219.28,
HND,2019,6264.019,
HND,2020,5603.264,
HND,2021,6202.981,
HND,2022,6352.587,
HND,2023,6467.88,North America
HND,2024,6585.8555,
HKG,1990,31598.854,
HKG,1991,33124.797,
HKG,1992,34895.875,
HKG,1993,36428.65,
HKG,1994,37767.297,
HKG,1995,37905.715,
HKG,1996,37804.145,
HKG,1997,39402.652,
HKG,1998,36776.43,
HKG,1999,37339.953,
HKG,2000,39848.61,
HKG,2001,39777.883,
HKG,2002,40258.207,
HKG,2003,41570.598,
HKG,2004,44836.203,
HKG,2005,47938.895,
HKG,2006,50981.76,
HKG,2007,53813.074,
HKG,2008,54630.375,
HKG,2009,53172.305,
HKG,2010,56355.402,
HKG,2011,58672.81,
HKG,2012,59015.305,
HKG,2013,60601.574,
HKG,2014,61839.777,
HKG,2015,62779.72,
HKG,2016,63749.383,
HKG,2017,65662.81,
HKG,2018,66993.93,
HKG,2019,65388.332,
HKG,2020,61328.54,
HKG,2021,65884.94,
HKG,2022,64036.668,
HKG,2023,64428.73,Asia
HKG,2024,66171.36,
HUN,1990,21297,
HUN,1991,18765.416,
HUN,1992,18197.531,
HUN,1993,18113.336,
HUN,1994,18672.707,
HUN,1995,18977.244,
HUN,1996,19029.113,
HUN,1997,19635.295,
HUN,1998,20438.383,
HUN,1999,21128.889,
HUN,2000,22117.92,
HUN,2001,23069.21,
HUN,2002,24229.295,
HUN,2003,25255.871,
HUN,2004,26568.12,
HUN,2005,27765.79,
HUN,2006,28903.047,
HUN,2007,29044.066,
HUN,2008,29384.008,
HUN,2009,27445.959,
HUN,2010,27801.834,
HUN,2011,28415.117,
HUN,2012,28179.656,
HUN,2013,28891.021,
HUN,2014,30264.95,
HUN,2015,31485.568,
HUN,2016,32378.967,
HUN,2017,33828.715,
HUN,2018,35798.043,
HUN,2019,37662.676,
HUN,2020,36119.52,
HUN,2021,38887.19,
HUN,2022,40656.97,
HUN,2023,40368.59,Europe
HUN,2024,40702.152,
ISL,1990,40116.754,
ISL,1991,39565.79,
ISL,1992,37753.465,
ISL,1993,37862.387,
ISL,1994,38890.207,
ISL,1995,38724.902,
ISL,1996,40275.477,
ISL,1997,42252.47,
ISL,1998,44880.496,
ISL,1999,46130.184,
ISL,2000,47771.21,
ISL,2001,49032.37,
ISL,2002,48868.566,
ISL,2003,49571.195,
ISL,2004,52971.832,
ISL,2005,55333.227,
ISL,2006,57463.75,
ISL,2007,60765.203,
ISL,2008,60963.543,
ISL,2009,56099.65,
ISL,2010,54588.973,
ISL,2011,55426.992,
ISL,2012,55719.26,
ISL,2013,57707.42,
ISL,2014,58031.86,
ISL,2015,59978.332,
ISL,2016,62880.26,
ISL,2017,63999.16,
ISL,2018,65354.26,
ISL,2019,65122.754,
ISL,2020,59627.242,
ISL,2021,61610.215,
ISL,2022,65475.41,
ISL,2023,67177.2,Europe
ISL,2024,65645.09,
IND,1990,2203.147,
IND,1991,2178.686,
IND,1992,2249.698,
IND,1993,2307.6072,
IND,1994,2411.4626,
IND,1995,2542.422,
IND,1996,2680.2788,
IND,1997,2734.521,
IND,1998,2847.9624,
IND,1999,3041.4827,
IND,2000,3099.503,
IND,2001,3188.8103,
IND,2002,3250.6956,
IND,2003,3445.926,
IND,2004,3656.1262,
IND,2005,3881.966,
IND,2006,4129.7783,
IND,2007,4379.696,
IND,2008,4450.39,
IND,2009,4731.362,
IND,2010,5059.2827,
IND,2011,5249.5493,
IND,2012,5460.4375,
IND,2013,5732.2417,
IND,2014,6079.8438,
IND,2015,6488.146,
IND,2016,6940.626,
IND,2017,7326.607,
IND,2018,7714.34,
IND,2019,7930.0913,
IND,2020,7399.531,
IND,2021,8050.0186,
IND,2022,8594.392,
IND,2023,9301.756,Asia
IND,2024,9817.071,
IDN,1990,4873.0537,
IDN,1991,5118.468,
IDN,1992,5357.376,
IDN,1993,5609.152,
IDN,1994,5931.235,
IDN,1995,6312.9346,
IDN,1996,6695.4097,
IDN,1997,6897.0024,
IDN,1998,5897.6855,
IDN,1999,5855.658,
IDN,2000,6056.382,
IDN,2001,6190.5195,
IDN,2002,6381.9497,
IDN,2003,6599.092,
IDN,2004,6843.5464,
IDN,2005,7140.8545,
IDN,2006,7434.488,
IDN,2007,7802.464,
IDN,2008,8165.0615,
IDN,2009,8435.456,
IDN,2010,8848.225,
IDN,2011,9274.97,
IDN,2012,9708.612,
IDN,2013,10121.814,
IDN,2014,10504.387,
IDN,2015,10893.662,
IDN,2016,11319.663,
IDN,2017,11772.574,
IDN,2018,12262.231,
IDN,2019,12757.785,
IDN,2020,12388.545,
IDN,2021,12757.074,
IDN,2022,13334.266,
IDN,2023,13889.975,Asia
IDN,2024,14470.4375,
IRN,1990,9046.585,
IRN,1991,9923.821,
IRN,1992,10050.382,
IRN,1993,9867.293,
IRN,1994,9681.262,
IRN,1995,9804.55,
IRN,1996,10315.138,
IRN,1997,10329.857,
IRN,1998,10400.861,
IRN,1999,10459.124,
IRN,2000,10908.293,
IRN,2001,10998.129,
IRN,2002,11788.8955,
IRN,2003,12666.201,
IRN,2004,12935.786,
IRN,2005,13056.25,
IRN,2006,13416.842,
IRN,2007,14275.749,
IRN,2008,14138.801,
IRN,2009,14104.979,
IRN,2010,14737.156,
IRN,2011,14941.26,
IRN,2012,14202.551,
IRN,2013,13804.791,
IRN,2014,14299.571,
IRN,2015,13905.192,
IRN,2016,14915.594,
IRN,2017,15108.109,
IRN,2018,14642.498,
IRN,2019,14040.665,
IRN,2020,14397.153,
IRN,2021,14951.895,
IRN,2022,15331.333,
IRN,2023,15912.03,Asia
IRN,2024,16224.035,
IRQ,1990,10735.094,
IRQ,1991,3819.1619,
IRQ,1992,4916.264,
IRQ,1993,6105.0415,
IRQ,1994,6044.871,
IRQ,1995,5969.6694,
IRQ,1996,6419.3696,
IRQ,1997,7545.73,
IRQ,1998,9871.734,
IRQ,1999,11237.854,
IRQ,2000,12702.164,
IRQ,2001,12529.608,
IRQ,2002,11144.051,
IRQ,2003,6849.332,
IRQ,2004,10210.563,
IRQ,2005,10078.443,
IRQ,2006,10568.914,
IRQ,2007,10853.816,
IRQ,2008,11511.938,
IRQ,2009,11470.518,
IRQ,2010,11816.841,
IRQ,2011,12267.585,
IRQ,2012,13357.015,
IRQ,2013,13712.932,
IRQ,2014,13536.823,
IRQ,2015,13516.027,
IRQ,2016,15016.092,
IRQ,2017,14417.631,
IRQ,2018,14456.235,
IRQ,2019,14910.225,
IRQ,2020,12827.635,
IRQ,2021,12731.754,
IRQ,2022,13433.397,
IRQ,2023,13202.323,Asia
IRQ,2024,12725.043,
IRL,1990,29593.922,
IRL,1991,29992.049,
IRL,1992,30784.021,
IRL,1993,31455.295,
IRL,1994,33134.938,
IRL,1995,36141.523,
IRL,1996,38502.76,
IRL,1997,42319.918,
IRL,1998,45552.105,
IRL,1999,49784.297,
IRL,2000,53744.543,
IRL,2001,55702.17,
IRL,2002,58002.535,
IRL,2003,58785.215,
IRL,2004,61638.33,
IRL,2005,63771.594,
IRL,2006,65171.504,
IRL,2007,66676.46,
IRL,2008,62401.406,
IRL,2009,58623.117,
IRL,2010,59285.81,
IRL,2011,60001.08,
IRL,2012,59508.996,
IRL,2013,60494.164,
IRL,2014,65660.18,
IRL,2015,81053.35,
IRL,2016,80997.586,
IRL,2017,87942.445,
IRL,2018,93214.336,
IRL,2019,96369.65,
IRL,2020,101970.81,
IRL,2021,116903.61,
IRL,2022,124489.375,
IRL,2023,115505.336,Europe
IRL,2024,115337.164,
IMN,2023,,Europe
ISR,1990,25335.271,
ISR,1991,25698.93,
ISR,1992,26752.4,
ISR,1993,27123.107,
ISR,1994,28393,
ISR,1995,29470.816,
ISR,1996,30386.197,
ISR,1997,30707.006,
ISR,1998,31246.857,
ISR,1999,31465.613,
ISR,2000,33275.062,
ISR,2001,32590.229,
ISR,2002,31897.584,
ISR,2003,31780.78,
ISR,2004,32675.209,
ISR,2005,33512.89,
ISR,2006,34770.027,
ISR,2007,36317.85,
ISR,2008,36827.926,
ISR,2009,36403.164,
ISR,2010,37722.41,
ISR,2011,39075.375,
ISR,2012,39299.35,
ISR,2013,40148.777,
ISR,2014,40872.582,
ISR,2015,40967.37,
ISR,2016,41963.676,
ISR,2017,42947.06,
ISR,2018,43814.297,
ISR,2019,44580.81,
ISR,2020,42915.94,
ISR,2021,46162.082,
ISR,2022,48098.188,
ISR,2023,47527.152,Asia
ISR,2024,47338.844,
ITA,1990,42656.746,
ITA,1991,43283.02,
ITA,1992,43614.484,
ITA,1993,43216.11,
ITA,1994,44136.707,
ITA,1995,45410.14,
ITA,1996,46008.24,
ITA,1997,46869.426,
ITA,1998,47701.4,
ITA,1999,48493.664,
ITA,2000,50353.42,
ITA,2001,51332.29,
ITA,2002,51369.113,
ITA,2003,51126.258,
ITA,2004,51495.004,
ITA,2005,51585.645,
ITA,2006,52304.242,
ITA,2007,52747.19,
ITA,2008,51806.39,
ITA,2009,48774.39,
ITA,2010,49301.695,
ITA,2011,49473.016,
ITA,2012,47795.957,
ITA,2013,46833.363,
ITA,2014,46825.652,
ITA,2015,47311.824,
ITA,2016,47987.84,
ITA,2017,48849.22,
ITA,2018,49133.145,
ITA,2019,49690.63,
ITA,2020,45505.07,
ITA,2021,49825.395,
ITA,2022,52333.33,
