Country Code,Year,GDP PPP (2021 international constant $)
BLR,1965,
BLR,1966,
BLR,1967,
BLR,1968,
BLR,1969,
BLR,1970,
BLR,1971,
BLR,1972,
BLR,1973,
BLR,1974,
BLR,1975,
BLR,1976,
BLR,1977,
BLR,1978,
BLR,1979,
BLR,1980,
BLR,1981,
BLR,1982,
BLR,1983,
BLR,1984,
BLR,1985,
BLR,1986,
BLR,1987,
BLR,1988,
BLR,1989,
BLR,1990,1.25855E+11
BLR,1991,1.24345E+11
BLR,1992,1.12408E+11
BLR,1993,1.03865E+11
BLR,1994,91712578582
BLR,1995,82174470042
BLR,1996,84475358964
BLR,1997,94105554457
BLR,1998,1.0201E+11
BLR,1999,1.05479E+11
BLR,2000,1.11597E+11
BLR,2001,1.1687E+11
BLR,2002,1.22766E+11
BLR,2003,1.31413E+11
BLR,2004,1.46459E+11
BLR,2005,1.60226E+11
BLR,2006,1.76249E+11
BLR,2007,1.91407E+11
BLR,2008,2.1093E+11
BLR,2009,2.11352E+11
BLR,2010,2.27732E+11
BLR,2011,2.40371E+11
BLR,2012,2.44476E+11
BLR,2013,2.46918E+11
BLR,2014,2.50994E+11
BLR,2015,2.41382E+11
BLR,2016,2.35284E+11
BLR,2017,2.41242E+11
BLR,2018,2.48839E+11
BLR,2019,2.52438E+11
BLR,2020,2.5074E+11
BLR,2021,2.56855E+11
BLR,2022,2.4489E+11
BLR,2023,2.54995E+11
BLR,2024,2.6522E+11
BEL,1960,
BEL,1961,
BEL,1962,
BEL,1963,
BEL,1964,
BEL,1965,
BEL,1966,
BEL,1967,
BEL,1968,
BEL,1969,
BEL,1970,
BEL,1971,
BEL,1972,
BEL,1973,
BEL,1974,
BEL,1975,
BEL,1976,
BEL,1977,
BEL,1978,
BEL,1979,
BEL,1980,
BEL,1981,
BEL,1982,
BEL,1983,
BEL,1984,
BEL,1985,
BEL,1986,
BEL,1987,
BEL,1988,
BEL,1989,
BEL,1990,4.15225E+11
BEL,1991,4.22837E+11
BEL,1992,4.29309E+11
BEL,1993,4.2518E+11
BEL,1994,4.389E+11
BEL,1995,4.49367E+11
BEL,1996,4.55305E+11
BEL,1997,4.72577E+11
BEL,1998,4.81849E+11
BEL,1999,4.98919E+11
BEL,2000,5.17463E+11
BEL,2001,5.23153E+11
BEL,2002,5.32082E+11
BEL,2003,5.37605E+11
BEL,2004,5.56804E+11
BEL,2005,5.69732E+11
BEL,2006,5.84273E+11
BEL,2007,6.05756E+11
BEL,2008,6.08463E+11
BEL,2009,5.96863E+11
BEL,2010,6.1304E+11
BEL,2011,6.24879E+11
BEL,2012,6.26228E+11
BEL,2013,6.28141E+11
BEL,2014,6.39231E+11
BEL,2015,6.48654E+11
BEL,2016,6.56396E+11
BEL,2017,6.66074E+11
BEL,2018,6.78583E+11
BEL,2019,6.9516E+11
BEL,2020,6.61841E+11
BEL,2021,7.02925E+11
BEL,2022,7.32865E+11
BEL,2023,7.41672E+11
BEL,2024,7.49229E+11
BLZ,1960,
BLZ,1961,
BLZ,1962,
BLZ,1963,
BLZ,1964,
BLZ,1965,
BLZ,1966,
BLZ,1967,
BLZ,1968,
BLZ,1969,
BLZ,1970,
BLZ,1971,
BLZ,1972,
BLZ,1973,
BLZ,1974,
BLZ,1975,
BLZ,1976,
BLZ,1977,
BLZ,1978,
BLZ,1979,
BLZ,1980,
BLZ,1981,
BLZ,1982,
BLZ,1983,
BLZ,1984,
BLZ,1985,
BLZ,1986,
BLZ,1987,
BLZ,1988,
BLZ,1989,
BLZ,1990,1509229600
BLZ,1991,1687027060
BLZ,1992,1901803195
BLZ,1993,2018535873
BLZ,1994,2018136104
BLZ,1995,2032927573
BLZ,1996,2055414605
BLZ,1997,2142464401
BLZ,1998,2225816331
BLZ,1999,2435595347
BLZ,2000,2733723411
BLZ,2001,2870244677
BLZ,2002,3025155337
BLZ,2003,3317586687
BLZ,2004,3476195214
BLZ,2005,3553350717
BLZ,2006,3713658265
BLZ,2007,3838186447
BLZ,2008,3773623682
BLZ,2009,3758932155
BLZ,2010,3800808004
BLZ,2011,3791513365
BLZ,2012,3933231633
BLZ,2013,4108430593
BLZ,2014,4274035085
BLZ,2015,4396964190
BLZ,2016,4399362807
BLZ,2017,4319608802
BLZ,2018,4367581136
BLZ,2019,4553973640
BLZ,2020,3920838780
BLZ,2021,4616637500
BLZ,2022,5062280490
BLZ,2023,5120446944
BLZ,2024,5537855017
BEN,1960,
BEN,1961,
BEN,1962,
BEN,1963,
BEN,1964,
BEN,1965,
BEN,1966,
BEN,1967,
BEN,1968,
BEN,1969,
BEN,1970,
BEN,1971,
BEN,1972,
BEN,1973,
BEN,1974,
BEN,1975,
BEN,1976,
BEN,1977,
BEN,1978,
BEN,1979,
BEN,1980,
BEN,1981,
BEN,1982,
BEN,1983,
BEN,1984,
BEN,1985,
BEN,1986,
BEN,1987,
BEN,1988,
BEN,1989,
BEN,1990,11656583105
BEN,1991,12149166926
BEN,1992,12508504152
BEN,1993,13238521979
BEN,1994,13505993137
BEN,1995,14322457252
BEN,1996,14941800983
BEN,1997,15798666707
BEN,1998,16424453813
BEN,1999,17301757698
BEN,2000,18315245217
BEN,2001,19292022099
BEN,2002,20187756641
BEN,2003,20882937540
BEN,2004,21807985799
BEN,2005,22181592484
BEN,2006,23056376559
BEN,2007,24436611801
BEN,2008,25633169334
BEN,2009,26227677416
BEN,2010,26782147493
BEN,2011,27575904171
BEN,2012,28902642502
BEN,2013,30981156881
BEN,2014,32950839416
BEN,2015,33536755117
BEN,2016,34656773215
BEN,2017,36622353579
BEN,2018,39075045480
BEN,2019,41757815653
BEN,2020,43364987288
BEN,2021,46467947985
BEN,2022,49373564169
BEN,2023,52510156788
BEN,2024,56423799508
BMU,1960,
BMU,1961,
BMU,1962,
BMU,1963,
BMU,1964,
BMU,1965,
BMU,1966,
BMU,1967,
BMU,1968,
BMU,1969,
BMU,1970,
BMU,1971,
BMU,1972,
BMU,1973,
BMU,1974,
BMU,1975,
BMU,1976,
BMU,1977,
BMU,1978,
BMU,1979,
BMU,1980,
BMU,1981,
BMU,1982,
BMU,1983,
BMU,1984,
BMU,1985,
BMU,1986,
BMU,1987,
BMU,1988,
BMU,1989,
BMU,1990,4590185345
BMU,1991,4427950656
BMU,1992,4425305478
BMU,1993,4558443764
BMU,1994,4585776802
BMU,1995,4787511925
BMU,1996,4912009996
BMU,1997,5137962498
BMU,1998,5338343040
BMU,1999,5518920342
BMU,2000,6033126782
BMU,2001,6468865475
BMU,2002,6373269189
BMU,2003,6590642707
BMU,2004,6743629136
BMU,2005,6856531387
BMU,2006,7236648326
BMU,2007,7478724322
BMU,2008,7339174630
BMU,2009,6926221459
BMU,2010,6752866566
BMU,2011,6500124036
BMU,2012,6155273014
BMU,2013,6138056189
BMU,2014,5910882581
BMU,2015,5956723231
BMU,2016,5917575270
BMU,2017,6131283757
BMU,2018,6104747481
BMU,2019,6123495555
BMU,2020,5705409424
BMU,2021,5968282122
BMU,2022,6354801544
BMU,2023,6667280835
BMU,2024,6807651687
BTN,1960,
BTN,1961,
BTN,1962,
BTN,1963,
BTN,1964,
BTN,1965,
BTN,1966,
BTN,1967,
BTN,1968,
BTN,1969,
BTN,1970,
BTN,1971,
BTN,1972,
BTN,1973,
BTN,1974,
BTN,1975,
BTN,1976,
BTN,1977,
BTN,1978,
BTN,1979,
BTN,1980,
BTN,1981,
BTN,1982,
BTN,1983,
BTN,1984,
BTN,1985,
BTN,1986,
BTN,1987,
BTN,1988,
BTN,1989,
BTN,1990,2010284102
BTN,1991,2002084641
BTN,1992,2094198378
BTN,1993,2135796834
BTN,1994,2241550894
BTN,1995,2400120837
BTN,1996,2533691711
BTN,1997,2669848213
BTN,1998,2827743862
BTN,1999,3053510135
BTN,2000,3155957488
BTN,2001,3387237867
BTN,2002,3740993528
BTN,2003,4032288249
BTN,2004,4240243732
BTN,2005,4534307665
BTN,2006,4790079125
BTN,2007,5561511005
BTN,2008,5813416798
BTN,2009,6259160088
BTN,2010,7005995173
BTN,2011,7600752212
BTN,2012,7993317392
BTN,2013,8132108591
BTN,2014,8610364851
BTN,2015,9183884144
BTN,2016,9962304965
BTN,2017,10170202851
BTN,2018,10526350322
BTN,2019,11132157416
BTN,2020,9994629330
BTN,2021,10436528612
BTN,2022,10980675421
BTN,2023,11516817216
BTN,2024,
BOL,1960,
BOL,1961,
BOL,1962,
BOL,1963,
BOL,1964,
BOL,1965,
BOL,1966,
BOL,1967,
BOL,1968,
BOL,1969,
BOL,1970,
BOL,1971,
BOL,1972,
BOL,1973,
BOL,1974,
BOL,1975,
BOL,1976,
BOL,1977,
BOL,1978,
BOL,1979,
BOL,1980,
BOL,1981,
BOL,1982,
BOL,1983,
BOL,1984,
BOL,1985,
BOL,1986,
BOL,1987,
BOL,1988,
BOL,1989,
BOL,1990,36538326983
BOL,1991,38462627717
BOL,1992,39095914184
BOL,1993,40765034530
BOL,1994,42667646760
BOL,1995,44663757293
BOL,1996,46611696478
BOL,1997,48920937220
BOL,1998,51381344702
BOL,1999,51600684173
BOL,2000,52894731708
BOL,2001,53785372739
BOL,2002,55122243536
BOL,2003,56616794884
BOL,2004,58979581087
BOL,2005,61587323823
BOL,2006,64541673182
BOL,2007,67487603159
BOL,2008,71637077005
BOL,2009,74041933375
BOL,2010,77097438566
BOL,2011,81109660541
BOL,2012,85264320876
BOL,2013,91058893867
BOL,2014,96031228059
BOL,2015,1.00696E+11
BOL,2016,1.04989E+11
BOL,2017,1.09394E+11
BOL,2018,1.14014E+11
BOL,2019,1.16541E+11
BOL,2020,1.06358E+11
BOL,2021,1.12858E+11
BOL,2022,1.16927E+11
BOL,2023,1.20531E+11
BOL,2024,1.222E+11
BIH,1960,
BIH,1961,
BIH,1962,
BIH,1963,
BIH,1964,
BIH,1965,
BIH,1966,
BIH,1967,
BIH,1968,
BIH,1969,
BIH,1970,
BIH,1971,
BIH,1972,
BIH,1973,
BIH,1974,
BIH,1975,
BIH,1976,
BIH,1977,
BIH,1978,
BIH,1979,
BIH,1980,
BIH,1981,
BIH,1982,
BIH,1983,
BIH,1984,
BIH,1985,
BIH,1986,
BIH,1987,
BIH,1988,
BIH,1989,
BIH,1990,10735823008
BIH,1991,9732235589
BIH,1992,9105780566
BIH,1993,8907151759
BIH,1994,9898692819
BIH,1995,11479345879
BIH,1996,17701071010
BIH,1997,24186943178
BIH,1998,28205936236
BIH,1999,30891584252
BIH,2000,32564152225
BIH,2001,33353283615
BIH,2002,35030101340
BIH,2003,36384763979
BIH,2004,38686197145
BIH,2005,40193867106
BIH,2006,42369964506
BIH,2007,44851626858
BIH,2008,47293273641
BIH,2009,45872368076
BIH,2010,46269471066
BIH,2011,46713431845
BIH,2012,46329523823
BIH,2013,47418201226
BIH,2014,47965336659
BIH,2015,50034921315
BIH,2016,51657181159
BIH,2017,53332992269
BIH,2018,55374312124
BIH,2019,56973158639
BIH,2020,55255363698
BIH,2021,59338714266
BIH,2022,61846849574
BIH,2023,63080320176
BIH,2024,64644741817
BWA,1960,
BWA,1961,
BWA,1962,
BWA,1963,
BWA,1964,
BWA,1965,
BWA,1966,
BWA,1967,
BWA,1968,
BWA,1969,
BWA,1970,
BWA,1971,
BWA,1972,
BWA,1973,
BWA,1974,
BWA,1975,
BWA,1976,
BWA,1977,
BWA,1978,
BWA,1979,
BWA,1980,
BWA,1981,
BWA,1982,
BWA,1983,
BWA,1984,
BWA,1985,
BWA,1986,
BWA,1987,
BWA,1988,
BWA,1989,
BWA,1990,13737121067
BWA,1991,14761732983
BWA,1992,15192343095
BWA,1993,15483444652
BWA,1994,16045171041
BWA,1995,17173212391
BWA,1996,18174376329
BWA,1997,19687555071
BWA,1998,19774901584
BWA,1999,21686588919
BWA,2000,22117652343
BWA,2001,22173073418
BWA,2002,23518874956
BWA,2003,24606833357
BWA,2004,25272650395
BWA,2005,26424235521
BWA,2006,28634324517
BWA,2007,30292983737
BWA,2008,31278133669
BWA,2009,26854081059
BWA,2010,29571639765
BWA,2011,31593869884
BWA,2012,31539889509
BWA,2013,35041734071
BWA,2014,37038112198
BWA,2015,35241272984
BWA,2016,37780203981
BWA,2017,39334624593
BWA,2018,40982231020
BWA,2019,42224719387
BWA,2020,38538973283
BWA,2021,43131382325
BWA,2022,45497577319
BWA,2023,46957170594
BWA,2024,45553212803
BRA,1960,
BRA,1961,
BRA,1962,
BRA,1963,
BRA,1964,
BRA,1965,
BRA,1966,
BRA,1967,
BRA,1968,
BRA,1969,
BRA,1970,
BRA,1971,
BRA,1972,
BRA,1973,
BRA,1974,
BRA,1975,
BRA,1976,
BRA,1977,
BRA,1978,
BRA,1979,
BRA,1980,
BRA,1981,
BRA,1982,
BRA,1983,
BRA,1984,
BRA,1985,
BRA,1986,
BRA,1987,
BRA,1988,
BRA,1989,
BRA,1990,1.88417E+12
BRA,1991,1.90362E+12
BRA,1992,1.89326E+12
BRA,1993,1.9865E+12
BRA,1994,2.10276E+12
BRA,1995,2.19158E+12
BRA,1996,2.23999E+12
BRA,1997,2.31603E+12
BRA,1998,2.32387E+12
BRA,1999,2.33474E+12
BRA,2000,2.43719E+12
BRA,2001,2.47106E+12
BRA,2002,2.54651E+12
BRA,2003,2.57557E+12
BRA,2004,2.72392E+12
BRA,2005,2.81114E+12
BRA,2006,2.92252E+12
BRA,2007,3.09991E+12
BRA,2008,3.25783E+12
BRA,2009,3.25373E+12
BRA,2010,3.49867E+12
BRA,2011,3.63773E+12
BRA,2012,3.70761E+12
BRA,2013,3.81902E+12
BRA,2014,3.83827E+12
BRA,2015,3.70217E+12
BRA,2016,3.58089E+12
BRA,2017,3.62826E+12
BRA,2018,3.69298E+12
BRA,2019,3.73806E+12
BRA,2020,3.61557E+12
BRA,2021,3.78777E+12
BRA,2022,3.90203E+12
BRA,2023,4.02853E+12
BRA,2024,4.16533E+12
VGB,1960,
VGB,1961,
VGB,1962,
VGB,1963,
VGB,1964,
VGB,1965,
VGB,1966,
VGB,1967,
VGB,1968,
VGB,1969,
VGB,1970,
VGB,1971,
VGB,1972,
VGB,1973,
VGB,1974,
VGB,1975,
VGB,1976,
VGB,1977,
VGB,1978,
VGB,1979,
VGB,1980,
VGB,1981,
VGB,1982,
VGB,1983,
VGB,1984,
VGB,1985,
VGB,1986,
VGB,1987,
VGB,1988,
VGB,1989,
VGB,1990,
VGB,1991,
VGB,1992,
VGB,1993,
VGB,1994,
VGB,1995,
VGB,1996,
VGB,1997,
VGB,1998,
VGB,1999,
VGB,2000,
VGB,2001,
VGB,2002,
VGB,2003,
VGB,2004,
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VGB,2022,
VGB,2023,
VGB,2024,
BRN,1960,
BRN,1961,
BRN,1962,
BRN,1963,
BRN,1964,
BRN,1965,
BRN,1966,
BRN,1967,
BRN,1968,
BRN,1969,
BRN,1970,
BRN,1971,
BRN,1972,
BRN,1973,
BRN,1974,
BRN,1975,
BRN,1976,
BRN,1977,
BRN,1978,
BRN,1979,
BRN,1980,
BRN,1981,
BRN,1982,
BRN,1983,
BRN,1984,
BRN,1985,
BRN,1986,
BRN,1987,
BRN,1988,
BRN,1989,
BRN,1990,30166243011
BRN,1991,31044278636
BRN,1992,30075505033
BRN,1993,29884931646
BRN,1994,30181609719
BRN,1995,30588244682
BRN,1996,30579889427
BRN,1997,32519860855
BRN,1998,30354961860
BRN,1999,31648302534
BRN,2000,32747978586
BRN,2001,33228083768
BRN,2002,34544394076
BRN,2003,35782267886
BRN,2004,35819674111
BRN,2005,35818268121
BRN,2006,37286248538
BRN,2007,35882934535
BRN,2008,34483245025
BRN,2009,33827975829
BRN,2010,34755323894
BRN,2011,36056704462
BRN,2012,36385950967
BRN,2013,35612828399
BRN,2014,34719698828
BRN,2015,34583464463
BRN,2016,33726514653
BRN,2017,34174647795
BRN,2018,34192545419
BRN,2019,35515401717
BRN,2020,35917994866
BRN,2021,35346624879
BRN,2022,34771064638
BRN,2023,35163158529
BRN,2024,36640142252
BGR,1960,
BGR,1961,
BGR,1962,
BGR,1963,
BGR,1964,
BGR,1965,
BGR,1966,
BGR,1967,
BGR,1968,
BGR,1969,
BGR,1970,
BGR,1971,
BGR,1972,
BGR,1973,
BGR,1974,
BGR,1975,
BGR,1976,
BGR,1977,
BGR,1978,
BGR,1979,
BGR,1980,
BGR,1981,
BGR,1982,
BGR,1983,
BGR,1984,
BGR,1985,
BGR,1986,
BGR,1987,
BGR,1988,
BGR,1989,
BGR,1990,1.30383E+11
BGR,1991,1.19371E+11
BGR,1992,1.1069E+11
BGR,1993,1.09052E+11
BGR,1994,1.11034E+11
BGR,1995,1.14212E+11
BGR,1996,1.20157E+11
BGR,1997,1.03197E+11
BGR,1998,1.07107E+11
BGR,1999,98114160969
BGR,2000,1.02615E+11
BGR,2001,1.06539E+11
BGR,2002,1.12794E+11
BGR,2003,1.18702E+11
BGR,2004,1.2643E+11
BGR,2005,1.35351E+11
BGR,2006,1.44558E+11
BGR,2007,1.54178E+11
BGR,2008,1.63628E+11
BGR,2009,1.58151E+11
BGR,2010,1.60611E+11
BGR,2011,1.63968E+11
BGR,2012,1.65196E+11
BGR,2013,1.64299E+11
BGR,2014,1.65859E+11
BGR,2015,1.71495E+11
BGR,2016,1.76685E+11
BGR,2017,1.81537E+11
BGR,2018,1.86165E+11
BGR,2019,1.93218E+11
BGR,2020,1.87005E+11
BGR,2021,2.01555E+11
BGR,2022,2.09696E+11
BGR,2023,2.13652E+11
BGR,2024,2.19657E+11
BFA,1960,
BFA,1961,
BFA,1962,
BFA,1963,
BFA,1964,
BFA,1965,
BFA,1966,
BFA,1967,
BFA,1968,
BFA,1969,
BFA,1970,
BFA,1971,
BFA,1972,
BFA,1973,
BFA,1974,
BFA,1975,
BFA,1976,
BFA,1977,
BFA,1978,
BFA,1979,
BFA,1980,
BFA,1981,
BFA,1982,
BFA,1983,
BFA,1984,
BFA,1985,
BFA,1986,
BFA,1987,
BFA,1988,
BFA,1989,
BFA,1990,10147246626
BFA,1991,11067600318
BFA,1992,11093355816
BFA,1993,11477339563
BFA,1994,11628267413
BFA,1995,12292982652
BFA,1996,13647023205
BFA,1997,14509083107
BFA,1998,15569366222
BFA,1999,16720757878
BFA,2000,17036525025
BFA,2001,18163219550
BFA,2002,18953857927
BFA,2003,20432731534
BFA,2004,21347801636
BFA,2005,23196921150
BFA,2006,24647462832
BFA,2007,25660813448
BFA,2008,27149138508
BFA,2009,27953282649
BFA,2010,30314295612
BFA,2011,32321878820
BFA,2012,34407503767
BFA,2013,36400587616
BFA,2014,37975584845
BFA,2015,39464694412
BFA,2016,41815991713
BFA,2017,44410042331
BFA,2018,47343134250
BFA,2019,50131268465
BFA,2020,51139294288
BFA,2021,54689652541
BFA,2022,55508487753
BFA,2023,57151639723
BFA,2024,60000707833
BDI,1960,
BDI,1961,
BDI,1962,
BDI,1963,
BDI,1964,
BDI,1965,
BDI,1966,
BDI,1967,
BDI,1968,
BDI,1969,
BDI,1970,
BDI,1971,
BDI,1972,
BDI,1973,
BDI,1974,
BDI,1975,
BDI,1976,
BDI,1977,
BDI,1978,
BDI,1979,
BDI,1980,
BDI,1981,
BDI,1982,
BDI,1983,
BDI,1984,
BDI,1985,
BDI,1986,
BDI,1987,
BDI,1988,
BDI,1989,
BDI,1990,7799958297
BDI,1991,8189709457
BDI,1992,8272425389
BDI,1993,7756226044
BDI,1994,7459162587
BDI,1995,6868396910
BDI,1996,6318925157
BDI,1997,6218454247
BDI,1998,6513830824
BDI,1999,6448041133
BDI,2000,6392790186
BDI,2001,6524213621
BDI,2002,6814314046
BDI,2003,6730925380
BDI,2004,7056275277
BDI,2005,7119781755
BDI,2006,7505233008
BDI,2007,7764309791
BDI,2008,8141788511
BDI,2009,8452214175
BDI,2010,8885319153
BDI,2011,9243628532
BDI,2012,9654665547
BDI,2013,10130079613
BDI,2014,10559660855
BDI,2015,10147834074
BDI,2016,10086946977
BDI,2017,10137381839
BDI,2018,10300587140
BDI,2019,10487292011
BDI,2020,10521601909
BDI,2021,10847771569
BDI,2022,11048346804
BDI,2023,11342844864
BDI,2024,11738623008
CPV,1960,
CPV,1961,
CPV,1962,
CPV,1963,
CPV,1964,
CPV,1965,
CPV,1966,
CPV,1967,
CPV,1968,
CPV,1969,
CPV,1970,
CPV,1971,
CPV,1972,
CPV,1973,
CPV,1974,
CPV,1975,
CPV,1976,
CPV,1977,
CPV,1978,
CPV,1979,
CPV,1980,
CPV,1981,
CPV,1982,
CPV,1983,
CPV,1984,
CPV,1985,
CPV,1986,
CPV,1987,
CPV,1988,
CPV,1989,
CPV,1990,694075763.3
CPV,1991,703821607.2
CPV,1992,780803130
CPV,1993,848797899.3
CPV,1994,1011619759
CPV,1995,1155387479
CPV,1996,1286483805
CPV,1997,1429520556
CPV,1998,1608457729
CPV,1999,1788969286
CPV,2000,2044521202
CPV,2001,2090147852
CPV,2002,2199899241
CPV,2003,2291772738
CPV,2004,2525466469
CPV,2005,2700038277
CPV,2006,2915602595
CPV,2007,3357919567
CPV,2008,3594283905
CPV,2009,3540240729
CPV,2010,3605254388
CPV,2011,3746750463
CPV,2012,3787352068
CPV,2013,3811293311
CPV,2014,3837845328
CPV,2015,3873768578
CPV,2016,4039593564
CPV,2017,4223448184
CPV,2018,4380009912
CPV,2019,4684325394
CPV,2020,3709738572
CPV,2021,3970664151
CPV,2022,4599763302
CPV,2023,4847743178
CPV,2024,5200265316
KHM,1960,
KHM,1961,
KHM,1962,
KHM,1963,
KHM,1964,
KHM,1965,
KHM,1966,
KHM,1967,
KHM,1968,
KHM,1969,
KHM,1970,
KHM,1971,
KHM,1972,
KHM,1973,
KHM,1974,
KHM,1975,
KHM,1976,
KHM,1977,
KHM,1978,
KHM,1979,
KHM,1980,
KHM,1981,
KHM,1982,
KHM,1983,
KHM,1984,
KHM,1985,
KHM,1986,
KHM,1987,
KHM,1988,
KHM,1989,
KHM,1990,19514316432
KHM,1991,20995706333
KHM,1992,22469088082
KHM,1993,23389954629
KHM,1994,15248229813
KHM,1995,16758333510
KHM,1996,17746657168
KHM,1997,18457698475
KHM,1998,19321820013
KHM,1999,21776730888
KHM,2000,23953005981
KHM,2001,25723063815
KHM,2002,27334632491
KHM,2003,30145638983
KHM,2004,32996721517
KHM,2005,37386385535
KHM,2006,41477712321
KHM,2007,45790754858
KHM,2008,49214239315
KHM,2009,51219610561
KHM,2010,53819988410
KHM,2011,57741666976
KHM,2012,62159052653
KHM,2013,67043200063
KHM,2014,72406871106
KHM,2015,77625259450
KHM,2016,83761925238
KHM,2017,90525733498
KHM,2018,98470474432
KHM,2019,1.06286E+11
KHM,2020,1.02507E+11
KHM,2021,1.05674E+11
KHM,2022,1.11095E+11
KHM,2023,1.16658E+11
KHM,2024,1.23676E+11
CMR,1960,
CMR,1961,
CMR,1962,
CMR,1963,
CMR,1964,
CMR,1965,
CMR,1966,
CMR,1967,
CMR,1968,
CMR,1969,
CMR,1970,
CMR,1971,
CMR,1972,
CMR,1973,
CMR,1974,
CMR,1975,
CMR,1976,
CMR,1977,
CMR,1978,
CMR,1979,
CMR,1980,
CMR,1981,
CMR,1982,
CMR,1983,
CMR,1984,
CMR,1985,
CMR,1986,
CMR,1987,
CMR,1988,
CMR,1989,
CMR,1990,51192848469
CMR,1991,49243117964
CMR,1992,47716579726
CMR,1993,43931668855
CMR,1994,44756182469
CMR,1995,46051427006
CMR,1996,47992527880
CMR,1997,50165300202
CMR,1998,52535878944
CMR,1999,54905932269
CMR,2000,57010156987
CMR,2001,59475425082
CMR,2002,62138155822
CMR,2003,65526644958
CMR,2004,70145528271
CMR,2005,71708560181
CMR,2006,74440357496
CMR,2007,77661830226
CMR,2008,79873388994
CMR,2009,81933524799
CMR,2010,84308797938
CMR,2011,87157770352
CMR,2012,91189670264
CMR,2013,95745076834
CMR,2014,1.01222E+11
CMR,2015,1.06958E+11
CMR,2016,1.11809E+11
CMR,2017,1.15768E+11
CMR,2018,1.20348E+11
CMR,2019,1.2453E+11
CMR,2020,1.24854E+11
CMR,2021,1.29022E+11
CMR,2022,1.33843E+11
CMR,2023,1.38191E+11
CMR,2024,1.43264E+11
CAN,1960,
CAN,1961,
CAN,1962,
CAN,1963,
CAN,1964,
CAN,1965,
CAN,1966,
CAN,1967,
CAN,1968,
CAN,1969,
CAN,1970,
CAN,1971,
CAN,1972,
CAN,1973,
CAN,1974,
CAN,1975,
CAN,1976,
CAN,1977,
CAN,1978,
CAN,1979,
CAN,1980,
CAN,1981,
CAN,1982,
CAN,1983,
CAN,1984,
CAN,1985,
CAN,1986,
CAN,1987,
CAN,1988,
CAN,1989,
CAN,1990,1.1208E+12
CAN,1991,1.09737E+12
CAN,1992,1.10714E+12
CAN,1993,1.13656E+12
CAN,1994,1.18764E+12
CAN,1995,1.2195E+12
CAN,1996,1.24009E+12
CAN,1997,1.29317E+12
CAN,1998,1.34351E+12
CAN,1999,1.41258E+12
CAN,2000,1.48517E+12
CAN,2001,1.51302E+12
CAN,2002,1.5584E+12
CAN,2003,1.58655E+12
CAN,2004,1.63561E+12
CAN,2005,1.68812E+12
CAN,2006,1.73265E+12
CAN,2007,1.76817E+12
CAN,2008,1.78577E+12
CAN,2009,1.73371E+12
CAN,2010,1.7873E+12
CAN,2011,1.84337E+12
CAN,2012,1.87573E+12
CAN,2013,1.91936E+12
CAN,2014,1.97451E+12
CAN,2015,1.98734E+12
CAN,2016,2.00798E+12
CAN,2017,2.0689E+12
CAN,2018,2.12565E+12
CAN,2019,2.16622E+12
CAN,2020,2.05708E+12
CAN,2021,2.17949E+12
CAN,2022,2.27078E+12
CAN,2023,2.3055E+12
CAN,2024,2.34073E+12
CSS,1960,
CSS,1961,
CSS,1962,
CSS,1963,
CSS,1964,
CSS,1965,
CSS,1966,
CSS,1967,
CSS,1968,
CSS,1969,
CSS,1970,
CSS,1971,
CSS,1972,
CSS,1973,
CSS,1974,
CSS,1975,
CSS,1976,
CSS,1977,
CSS,1978,
CSS,1979,
CSS,1980,
CSS,1981,
CSS,1982,
CSS,1983,
CSS,1984,
CSS,1985,
CSS,1986,
CSS,1987,
CSS,1988,
CSS,1989,
CSS,1990,47575422994
CSS,1991,48144425372
CSS,1992,49967384146
CSS,1993,50061814847
CSS,1994,51813843949
CSS,1995,53341680086
CSS,1996,55994361140
CSS,1997,58845772605
CSS,1998,61749389373
CSS,1999,64844113719
CSS,2000,67842065353
CSS,2001,69554641145
CSS,2002,72618471792
CSS,2003,78015801874
CSS,2004,82302863142
CSS,2005,85961424314
CSS,2006,93296013610
CSS,2007,97286414891
CSS,2008,99485654188
CSS,2009,96605067084
CSS,2010,98871614866
CSS,2011,1.0003E+11
CSS,2012,1.0465E+11
CSS,2013,1.06832E+11
CSS,2014,1.09649E+11
CSS,2015,1.09288E+11
CSS,2016,1.05448E+11
CSS,2017,1.04216E+11
CSS,2018,1.05615E+11
CSS,2019,1.06818E+11
CSS,2020,98892445017
CSS,2021,1.04573E+11
CSS,2022,1.21017E+11
CSS,2023,1.33332E+11
CSS,2024,1.53617E+11
CYM,1960,
CYM,1961,
CYM,1962,
CYM,1963,
CYM,1964,
CYM,1965,
CYM,1966,
CYM,1967,
CYM,1968,
CYM,1969,
CYM,1970,
CYM,1971,
CYM,1972,
CYM,1973,
CYM,1974,
CYM,1975,
CYM,1976,
CYM,1977,
CYM,1978,
CYM,1979,
CYM,1980,
CYM,1981,
CYM,1982,
CYM,1983,
CYM,1984,
CYM,1985,
CYM,1986,
CYM,1987,
CYM,1988,
CYM,1989,
CYM,1990,
CYM,1991,
CYM,1992,
